id,title,link,district,type,name,value,function
9080037019,Treptower Str. / Weigandufer ,https://www.infravelo.de/projekt/treptower-str-weigandufer/,Neukölln,Anlehnbügel,Anzahl Stellplätze,12,parking
9080031334,Treptower Straße 32A 32A,https://www.infravelo.de/projekt/treptower-strasse-32a-32a/,Neukölln,Anlehnbügel,Anzahl Stellplätze,4,parking
9080031632,Treptower Straße 68,https://www.infravelo.de/projekt/treptower-strasse-68/,Neukölln,Anlehnbügel,Anzahl Stellplätze,6,parking
9080049009,Treptowerstr./ Stuttgarter Str. ,https://www.infravelo.de/projekt/treptowerstr-stuttgarter-str/,Neukölln,Anlehnbügel,Anzahl Stellplätze,8,parking
9110047001,Treskowallee Ecke Hegemeisterweg ,https://www.infravelo.de/projekt/treskowallee-ecke-hegemeisterweg/,Lichtenberg,Anlehnbügel,Anzahl Stellplätze,20,parking
9030079012,Treskowstraße 20,https://www.infravelo.de/projekt/treskowstrasse-20/,Pankow,Anlehnbügel,Anzahl Stellplätze,24,parking
9120044003,Treskowstraße 28-31,https://www.infravelo.de/projekt/treskowstrasse-28-31/,Reinickendorf,Anlehnbügel,Anzahl Stellplätze,16,parking
9030068009,Trierer Straße 11,https://www.infravelo.de/projekt/trierer-strasse-11/,Pankow,Anlehnbügel,Anzahl Stellplätze,12,parking
9010078028,Triftstraße 2,https://www.infravelo.de/projekt/triftstrasse-2/,Mitte,Anlehnbügel,Anzahl Stellplätze,14,parking
9010078029,Triftstraße 2,https://www.infravelo.de/projekt/triftstrasse-2-1/,Mitte,Anlehnbügel,Anzahl Stellplätze,8,parking
9010078030,Triftstraße 2,https://www.infravelo.de/projekt/triftstrasse-2-2/,Mitte,Lastenfahrradbügel,Anzahl Stellplätze,6,parking
9010078040,Triftstraße 40,https://www.infravelo.de/projekt/triftstrasse-40/,Mitte,Anlehnbügel,Anzahl Stellplätze,8,parking
9010078003,Triftstraße 42,https://www.infravelo.de/projekt/triftstrasse-42/,Mitte,Lastenfahrradbügel,Anzahl Stellplätze,12,parking
9010078006,Triftstraße 45,https://www.infravelo.de/projekt/triftstrasse-45/,Mitte,Anlehnbügel,Anzahl Stellplätze,12,parking
9010078009,Triftstraße 45,https://www.infravelo.de/projekt/triftstrasse-45-1/,Mitte,Lastenfahrradbügel,Anzahl Stellplätze,6,parking
9010078008,Triftstraße 48,https://www.infravelo.de/projekt/triftstrasse-48/,Mitte,Anlehnbügel,Anzahl Stellplätze,18,parking
9010078004,Triftstraße 49,https://www.infravelo.de/projekt/triftstrasse-49/,Mitte,Anlehnbügel,Anzahl Stellplätze,10,parking
9010078011,Triftstraße 49,https://www.infravelo.de/projekt/triftstrasse-49-1/,Mitte,Anlehnbügel,Anzahl Stellplätze,10,parking
9010078025,Triftstraße 5,https://www.infravelo.de/projekt/triftstrasse-5/,Mitte,Lastenfahrradbügel,Anzahl Stellplätze,8,parking
9010078005,Triftstraße 52,https://www.infravelo.de/projekt/triftstrasse-52/,Mitte,Lastenfahrradbügel,Anzahl Stellplätze,6,parking
9010078012,Triftstraße 52,https://www.infravelo.de/projekt/triftstrasse-52-1/,Mitte,Anlehnbügel,Anzahl Stellplätze,10,parking
9010078018,Triftstraße 57,https://www.infravelo.de/projekt/triftstrasse-57/,Mitte,Anlehnbügel,Anzahl Stellplätze,10,parking
9010078013,Triftstraße 58,https://www.infravelo.de/projekt/triftstrasse-58/,Mitte,Lastenfahrradbügel,Anzahl Stellplätze,10,parking
9010078019,Triftstraße 58,https://www.infravelo.de/projekt/triftstrasse-58-1/,Mitte,Anlehnbügel,Anzahl Stellplätze,10,parking
9010078020,Triftstraße 66,https://www.infravelo.de/projekt/triftstrasse-66/,Mitte,Anlehnbügel,Anzahl Stellplätze,10,parking
9010078022,Triftstraße 66,https://www.infravelo.de/projekt/triftstrasse-66-2/,Mitte,Anlehnbügel,Anzahl Stellplätze,8,parking
9010078023,Triftstraße 68,https://www.infravelo.de/projekt/triftstrasse-68/,Mitte,Anlehnbügel,Anzahl Stellplätze,12,parking
9010078024,Triftstraße 68,https://www.infravelo.de/projekt/triftstrasse-68-1/,Mitte,Lastenfahrradbügel,Anzahl Stellplätze,8,parking
9010078026,Triftstraße 70,https://www.infravelo.de/projekt/triftstrasse-70/,Mitte,Anlehnbügel,Anzahl Stellplätze,12,parking
9080031336,Truseweg 2 2,https://www.infravelo.de/projekt/truseweg-2-2/,Neukölln,Anlehnbügel,Anzahl Stellplätze,6,parking
9080031337,Truseweg 4 4,https://www.infravelo.de/projekt/truseweg-4-4/,Neukölln,Anlehnbügel,Anzahl Stellplätze,4,parking
9030072006,Tschaikowskistraße 2,https://www.infravelo.de/projekt/tschaikowskistrasse-2/,Pankow,Anlehnbügel,Anzahl Stellplätze,4,parking
9010102059,Turmstraße 42,https://www.infravelo.de/projekt/turmstrasse-42/,Mitte,Anlehnbügel,Anzahl Stellplätze,12,parking
9100031055,U-Bahnhof Cottbusser Platz ,https://www.infravelo.de/projekt/u-bahnhof-cottbusser-platz/,Marzahn-Hellersdorf,Anlehnbügel,Anzahl Stellplätze,10,parking
9120028001,U-Bahnhof Lindauer Allee Eingang Nord ,https://www.infravelo.de/projekt/u-bahnhof-lindauer-allee-eingang-nord/,Reinickendorf,Anlehnbügel,Anzahl Stellplätze,20,parking
9110055002,U-Bhf Magdalenenstraße Zugang NW Seite ,https://www.infravelo.de/projekt/u-bhf-magdalenenstrasse-zugang-nw-seite/,Lichtenberg,Anlehnbügel,Anzahl Stellplätze,10,parking
9110077001,"U-Bhf Tierpark, NO-Seite -",https://www.infravelo.de/projekt/u-bhf-tierpark-no-seite/,Lichtenberg,Anlehnbügel,Anzahl Stellplätze,20,parking
9040057005,Uhlandstraße  85,https://www.infravelo.de/projekt/uhlandstrasse-85/,Charlottenburg-Wilmersdorf,Anlehnbügel,Anzahl Stellplätze,12,parking
9040057011,Uhlandstraße 183,https://www.infravelo.de/projekt/uhlandstrasse-183/,Charlottenburg-Wilmersdorf,Anlehnbügel,Anzahl Stellplätze,6,parking
9040057010,Uhlandstraße 20-25,https://www.infravelo.de/projekt/uhlandstrasse-20-25/,Charlottenburg-Wilmersdorf,Anlehnbügel,Anzahl Stellplätze,30,parking
9040057008,Uhlandstraße 46,https://www.infravelo.de/projekt/uhlandstrasse-46/,Charlottenburg-Wilmersdorf,Anlehnbügel,Anzahl Stellplätze,12,parking
9030099074,Uhlandstraße 54,https://www.infravelo.de/projekt/uhlandstrasse-54/,Pankow,Anlehnbügel,Anzahl Stellplätze,6,parking
9040057009,Uhlandstraße 58,https://www.infravelo.de/projekt/uhlandstrasse-58/,Charlottenburg-Wilmersdorf,Anlehnbügel,Anzahl Stellplätze,18,parking
9040057004,Uhlandstraße 99,https://www.infravelo.de/projekt/uhlandstrasse-99/,Charlottenburg-Wilmersdorf,Anlehnbügel,Anzahl Stellplätze,18,parking
9040057001,Uhlanstraße 102,https://www.infravelo.de/projekt/uhlanstrasse-102/,Charlottenburg-Wilmersdorf,Anlehnbügel,Anzahl Stellplätze,18,parking
9060092037,Umfeld Rathaus Steglitz Grunewaldstraße  ,https://www.infravelo.de/projekt/umfeld-rathaus-steglitz-grunewaldstrasse/,Steglitz-Zehlendorf,Anlehnbügel,Anzahl Stellplätze,36,parking
9060092042,Umfeld Rathaus Steglitz Schlossstraße  ,https://www.infravelo.de/projekt/umfeld-rathaus-steglitz-schlossstrasse/,Steglitz-Zehlendorf,Anlehnbügel,Anzahl Stellplätze,18,parking
9010099014,Ungarnstraße 75,https://www.infravelo.de/projekt/ungarnstrasse-75/,Mitte,Anlehnbügel,Anzahl Stellplätze,52,parking
9060092043,Unter den Eichen (BAM) ,https://www.infravelo.de/projekt/unter-den-eichen-bam/,Steglitz-Zehlendorf,Anlehnbügel,Anzahl Stellplätze,28,parking
9010099017,Utrechter Str. 25,https://www.infravelo.de/projekt/utrechter-str-25/,Mitte,Anlehnbügel,Anzahl Stellplätze,6,parking
9030082051,Varnhagenstraße 30,https://www.infravelo.de/projekt/varnhagenstrasse-30/,Pankow,Anlehnbügel,Anzahl Stellplätze,30,parking
9030069010,Virchowstr 1,https://www.infravelo.de/projekt/virchowstr-1/,Pankow,Anlehnbügel,Anzahl Stellplätze,18,parking
9070089030,Vorbergstraße 9-9a,https://www.infravelo.de/projekt/vorbergstrasse-9-9a/,Tempelhof-Schöneberg,Anlehnbügel,Anzahl Stellplätze,12,parking
9070089027,Voßbergstraße 2,https://www.infravelo.de/projekt/vossbergstrasse-2/,Tempelhof-Schöneberg,Anlehnbügel,Anzahl Stellplätze,12,parking
9010099015,Waldenserstraße  20/21,https://www.infravelo.de/projekt/waldenserstrasse-20-21/,Mitte,Anlehnbügel,Anzahl Stellplätze,26,parking
9100031039,Waldheimer Straße  10-12,https://www.infravelo.de/projekt/waldheimer-strasse-10-12/,Marzahn-Hellersdorf,Anlehnbügel,Anzahl Stellplätze,64,parking
9100031014,Waldheimer Straße  18-20,https://www.infravelo.de/projekt/waldheimer-strasse-18-20/,Marzahn-Hellersdorf,Anlehnbügel,Anzahl Stellplätze,18,parking
9100053005,Waldheimer Straße 18-20,https://www.infravelo.de/projekt/waldheimer-strasse-18-20-1/,Marzahn-Hellersdorf,Kinderfahrradbügel,Anzahl Stellplätze,16,parking
9120044002,Waldshuter Zeile 6,https://www.infravelo.de/projekt/waldshuter-zeile-6/,Reinickendorf,Anlehnbügel,Anzahl Stellplätze,52,parking
9080031338,Walkenrieder Straße 13 (Spielplatz) 13 (Spielplatz),https://www.infravelo.de/projekt/walkenrieder-strasse-13-spielplatz-13-spielplatz/,Neukölln,Anlehnbügel,Anzahl Stellplätze,6,parking
9010102036,Wallstraße  14B (gegenüber),https://www.infravelo.de/projekt/wallstrasse-14b-gegenueber/,Mitte,Anlehnbügel,Anzahl Stellplätze,10,parking
9010102035,Wallstraße 90,https://www.infravelo.de/projekt/wallstrasse-90/,Mitte,Anlehnbügel,Anzahl Stellplätze,12,parking
9100031015,Walter-Felsenstein-Straße 39-41,https://www.infravelo.de/projekt/walter-felsenstein-strasse-39-41/,Marzahn-Hellersdorf,Anlehnbügel,Anzahl Stellplätze,12,parking
9080031343,Warthestraße  58,https://www.infravelo.de/projekt/warthestrasse-58/,Neukölln,Anlehnbügel,Anzahl Stellplätze,4,parking
9080031635,Warthestraße 13,https://www.infravelo.de/projekt/warthestrasse-13/,Neukölln,Anlehnbügel,Anzahl Stellplätze,6,parking
9080031341,Warthestraße 15 15,https://www.infravelo.de/projekt/warthestrasse-15-15/,Neukölln,Anlehnbügel,Anzahl Stellplätze,4,parking
9080031342,Warthestraße 19 (Mittelinsel) 19 (Mittelinsel),https://www.infravelo.de/projekt/warthestrasse-19-mittelinsel-19-mittelinsel/,Neukölln,Anlehnbügel,Anzahl Stellplätze,2,parking
9080031634,Warthestraße 62A,https://www.infravelo.de/projekt/warthestrasse-62a/,Neukölln,Anlehnbügel,Anzahl Stellplätze,6,parking
9080031344,Warthestraße 71,https://www.infravelo.de/projekt/warthestrasse-71/,Neukölln,Anlehnbügel,Anzahl Stellplätze,4,parking
9060099004,Wasgensteig (Waldfriedhof) ,https://www.infravelo.de/projekt/wasgensteig-waldfriedhof/,Steglitz-Zehlendorf,Anlehnbügel,Anzahl Stellplätze,16,parking
9060093001,Wasgenstraße 50,https://www.infravelo.de/projekt/wasgenstrasse-50/,Steglitz-Zehlendorf,Vorderradhalter Rahmen/Gabel,Anzahl Stellplätze,324,parking
9080031636,Wederstraße 87-89,https://www.infravelo.de/projekt/wederstrasse-87-89/,Neukölln,Anlehnbügel,Anzahl Stellplätze,6,parking
9080031400,Weichselplatz 1,https://www.infravelo.de/projekt/weichselplatz-1/,Neukölln,Anlehnbügel,Anzahl Stellplätze,6,parking
9080036008,Weichselstr. 21/22,https://www.infravelo.de/projekt/weichselstr-21-22-1/,Neukölln,Anlehnbügel,Anzahl Stellplätze,2,parking
9080037017,Weichselstr. 21/22,https://www.infravelo.de/projekt/weichselstr-21-22/,Neukölln,Anlehnbügel,Anzahl Stellplätze,16,parking
9080037018,Weichselstr. 44,https://www.infravelo.de/projekt/weichselstr-44/,Neukölln,Anlehnbügel,Anzahl Stellplätze,12,parking
9080036006,Weichselstr. 6,https://www.infravelo.de/projekt/weichselstr-6/,Neukölln,Anlehnbügel,Anzahl Stellplätze,2,parking
9080036005,Weichselstr. 62,https://www.infravelo.de/projekt/weichselstr-62/,Neukölln,Anlehnbügel,Anzahl Stellplätze,4,parking
9080031346,Weichselstraße  20/21,https://www.infravelo.de/projekt/weichselstrasse-20-21/,Neukölln,Anlehnbügel,Anzahl Stellplätze,6,parking
9080031345,Weichselstraße 19,https://www.infravelo.de/projekt/weichselstrasse-19/,Neukölln,Anlehnbügel,Anzahl Stellplätze,2,parking
9080031637,Weichselstraße 22/24,https://www.infravelo.de/projekt/weichselstrasse-22-24/,Neukölln,Anlehnbügel,Anzahl Stellplätze,6,parking
9080031401,Weigandufer 13,https://www.infravelo.de/projekt/weigandufer-13/,Neukölln,Anlehnbügel,Anzahl Stellplätze,6,parking
9080031402,Weigandufer 21,https://www.infravelo.de/projekt/weigandufer-21/,Neukölln,Anlehnbügel,Anzahl Stellplätze,6,parking
9080031403,Weigandufer 3,https://www.infravelo.de/projekt/weigandufer-3/,Neukölln,Anlehnbügel,Anzahl Stellplätze,6,parking
9080031404,Weigandufer 33A,https://www.infravelo.de/projekt/weigandufer-33a/,Neukölln,Anlehnbügel,Anzahl Stellplätze,8,parking
9080031405,Weigandufer 8,https://www.infravelo.de/projekt/weigandufer-8/,Neukölln,Anlehnbügel,Anzahl Stellplätze,6,parking
9080031406,Weigandufer 9,https://www.infravelo.de/projekt/weigandufer-9/,Neukölln,Anlehnbügel,Anzahl Stellplätze,6,parking
9080031640,Weisestraße 17,https://www.infravelo.de/projekt/weisestrasse-17/,Neukölln,Anlehnbügel,Anzahl Stellplätze,4,parking
9080031639,Weisestraße 47,https://www.infravelo.de/projekt/weisestrasse-47/,Neukölln,Anlehnbügel,Anzahl Stellplätze,4,parking
9100031016,Weißenfelser Straße 31-33,https://www.infravelo.de/projekt/weissenfelser-strasse-31-33/,Marzahn-Hellersdorf,Anlehnbügel,Anzahl Stellplätze,16,parking
9080031347,Weißestr. 12,https://www.infravelo.de/projekt/weissestr-12/,Neukölln,Anlehnbügel,Anzahl Stellplätze,4,parking
9080031348,Weißestr. 15,https://www.infravelo.de/projekt/weissestr-15/,Neukölln,Anlehnbügel,Anzahl Stellplätze,4,parking
9080031349,Weißestr. 21,https://www.infravelo.de/projekt/weissestr-21/,Neukölln,Anlehnbügel,Anzahl Stellplätze,6,parking
9080031350,Weißestr. 4,https://www.infravelo.de/projekt/weissestr-4/,Neukölln,Anlehnbügel,Anzahl Stellplätze,4,parking
9080031351,Weißestr. 60,https://www.infravelo.de/projekt/weissestr-60/,Neukölln,Anlehnbügel,Anzahl Stellplätze,2,parking
9080031352,Weißestr. 64/3,https://www.infravelo.de/projekt/weissestr-64-3/,Neukölln,Anlehnbügel,Anzahl Stellplätze,12,parking
9110090010,"Weitlingstraße 42-44, 58, 70, 80 ",https://www.infravelo.de/projekt/weitlingstrasse-42-44-58-70-80/,Lichtenberg,Anlehnbügel,Anzahl Stellplätze,16,parking
9110090009,Weitlingstraße 55-57,https://www.infravelo.de/projekt/weitlingstrasse-55-57/,Lichtenberg,Anlehnbügel,Anzahl Stellplätze,4,parking
9070089038,Werderstraße 12,https://www.infravelo.de/projekt/werderstrasse-12/,Tempelhof-Schöneberg,Anlehnbügel,Anzahl Stellplätze,8,parking
9070089039,Werderstraße 13,https://www.infravelo.de/projekt/werderstrasse-13/,Tempelhof-Schöneberg,Anlehnbügel,Anzahl Stellplätze,6,parking
9070089040,Werderstraße 19,https://www.infravelo.de/projekt/werderstrasse-19/,Tempelhof-Schöneberg,Anlehnbügel,Anzahl Stellplätze,10,parking
9110083006,Werneuchener Str. 27,https://www.infravelo.de/projekt/werneuchener-str-27/,Lichtenberg,Anlehnbügel,Anzahl Stellplätze,28,parking
9040058027,Wernigeroder Straße 3,https://www.infravelo.de/projekt/wernigeroder-strasse-3/,Charlottenburg-Wilmersdorf,Anlehnbügel,Anzahl Stellplätze,10,parking
9080031641,Werrastr 40 b,https://www.infravelo.de/projekt/werrastr-40-b/,Neukölln,Anlehnbügel,Anzahl Stellplätze,4,parking
9080031353,Werrastraße 36,https://www.infravelo.de/projekt/werrastrasse-36/,Neukölln,Anlehnbügel,Anzahl Stellplätze,20,parking
9080031354,Werrastraße 40A,https://www.infravelo.de/projekt/werrastrasse-40a/,Neukölln,Anlehnbügel,Anzahl Stellplätze,4,parking
9080031355,Werrastraße 43,https://www.infravelo.de/projekt/werrastrasse-43/,Neukölln,Anlehnbügel,Anzahl Stellplätze,8,parking
9080031356,Werrastraße 46,https://www.infravelo.de/projekt/werrastrasse-46/,Neukölln,Anlehnbügel,Anzahl Stellplätze,6,parking
9080031357,Werrastraße 50,https://www.infravelo.de/projekt/werrastrasse-50/,Neukölln,Anlehnbügel,Anzahl Stellplätze,4,parking
9080031358,Werrastraße 51,https://www.infravelo.de/projekt/werrastrasse-51/,Neukölln,Anlehnbügel,Anzahl Stellplätze,4,parking
9080031642,Wesenberger Ring 13,https://www.infravelo.de/projekt/wesenberger-ring-13/,Neukölln,Anlehnbügel,Anzahl Stellplätze,6,parking
9080031643,Weserstr 38,https://www.infravelo.de/projekt/weserstr-38/,Neukölln,Anlehnbügel,Anzahl Stellplätze,8,parking
9080031359,Weserstraße 10,https://www.infravelo.de/projekt/weserstrasse-10/,Neukölln,Anlehnbügel,Anzahl Stellplätze,2,parking
9080031644,Weserstraße 106,https://www.infravelo.de/projekt/weserstrasse-106/,Neukölln,Anlehnbügel,Anzahl Stellplätze,6,parking
9080049001,Weserstraße 12,https://www.infravelo.de/projekt/weserstrasse-12/,Neukölln,Anlehnbügel,Anzahl Stellplätze,24,parking
9080031360,Weserstraße 12,https://www.infravelo.de/projekt/weserstrasse-12-1/,Neukölln,Anlehnbügel,Anzahl Stellplätze,52,parking
9080031361,Weserstraße 131,https://www.infravelo.de/projekt/weserstrasse-131/,Neukölln,Anlehnbügel,Anzahl Stellplätze,6,parking
9080031362,Weserstraße 157,https://www.infravelo.de/projekt/weserstrasse-157/,Neukölln,Anlehnbügel,Anzahl Stellplätze,2,parking
9080031363,Weserstraße 164,https://www.infravelo.de/projekt/weserstrasse-164/,Neukölln,Anlehnbügel,Anzahl Stellplätze,10,parking
9080031364,Weserstraße 176,https://www.infravelo.de/projekt/weserstrasse-176/,Neukölln,Anlehnbügel,Anzahl Stellplätze,4,parking
9080031365,Weserstraße 54,https://www.infravelo.de/projekt/weserstrasse-54/,Neukölln,Anlehnbügel,Anzahl Stellplätze,4,parking
9080031366,Weserstraße 58,https://www.infravelo.de/projekt/weserstrasse-58/,Neukölln,Anlehnbügel,Anzahl Stellplätze,4,parking
9080031367,Weserstraße 59,https://www.infravelo.de/projekt/weserstrasse-59/,Neukölln,Anlehnbügel,Anzahl Stellplätze,6,parking
9080031368,Weserstraße 65,https://www.infravelo.de/projekt/weserstrasse-65/,Neukölln,Anlehnbügel,Anzahl Stellplätze,6,parking
9080031369,Weserstraße 72,https://www.infravelo.de/projekt/weserstrasse-72/,Neukölln,Anlehnbügel,Anzahl Stellplätze,4,parking
9080031370,Weserstraße 74/75,https://www.infravelo.de/projekt/weserstrasse-74-75/,Neukölln,Anlehnbügel,Anzahl Stellplätze,4,parking
9080031371,Weserstraße 79,https://www.infravelo.de/projekt/weserstrasse-79/,Neukölln,Anlehnbügel,Anzahl Stellplätze,6,parking
9080031372,Weserstraße 80,https://www.infravelo.de/projekt/weserstrasse-80/,Neukölln,Anlehnbügel,Anzahl Stellplätze,6,parking
9080031373,Weserstraße 84/85,https://www.infravelo.de/projekt/weserstrasse-84-85/,Neukölln,Anlehnbügel,Anzahl Stellplätze,4,parking
9080031374,Weserstraße 89,https://www.infravelo.de/projekt/weserstrasse-89/,Neukölln,Anlehnbügel,Anzahl Stellplätze,6,parking
9080031375,Weserstraße 9,https://www.infravelo.de/projekt/weserstrasse-9/,Neukölln,Anlehnbügel,Anzahl Stellplätze,2,parking
9030087016,Wichertstraße 1,https://www.infravelo.de/projekt/wichertstrasse-1/,Pankow,Anlehnbügel,Anzahl Stellplätze,12,parking
9030087021,Wichertstraße 11,https://www.infravelo.de/projekt/wichertstrasse-11/,Pankow,Anlehnbügel,Anzahl Stellplätze,4,parking
9030087022,Wichertstraße 13,https://www.infravelo.de/projekt/wichertstrasse-13/,Pankow,Anlehnbügel,Anzahl Stellplätze,10,parking
9030087023,Wichertstraße 16,https://www.infravelo.de/projekt/wichertstrasse-16/,Pankow,Anlehnbügel,Anzahl Stellplätze,2,parking
9030087024,Wichertstraße 19,https://www.infravelo.de/projekt/wichertstrasse-19/,Pankow,Anlehnbügel,Anzahl Stellplätze,6,parking
9030087025,Wichertstraße 23,https://www.infravelo.de/projekt/wichertstrasse-23/,Pankow,Anlehnbügel,Anzahl Stellplätze,14,parking
9030087020,Wichertstraße 62,https://www.infravelo.de/projekt/wichertstrasse-62/,Pankow,Anlehnbügel,Anzahl Stellplätze,6,parking
9030087019,Wichertstraße 64,https://www.infravelo.de/projekt/wichertstrasse-64/,Pankow,Anlehnbügel,Anzahl Stellplätze,6,parking
9030087018,Wichertstraße 66,https://www.infravelo.de/projekt/wichertstrasse-66/,Pankow,Anlehnbügel,Anzahl Stellplätze,6,parking
9030087028,Wichertstraße 67,https://www.infravelo.de/projekt/wichertstrasse-67/,Pankow,Anlehnbügel,Anzahl Stellplätze,4,parking
9030087017,Wichertstraße 7,https://www.infravelo.de/projekt/wichertstrasse-7/,Pankow,Anlehnbügel,Anzahl Stellplätze,8,parking
9030087027,Wichertstraße 70,https://www.infravelo.de/projekt/wichertstrasse-70/,Pankow,Anlehnbügel,Anzahl Stellplätze,2,parking
9030087026,Wichertstraße 72,https://www.infravelo.de/projekt/wichertstrasse-72/,Pankow,Anlehnbügel,Anzahl Stellplätze,6,parking
9040080006,Wielandstraße 3,https://www.infravelo.de/projekt/wielandstrasse-3/,Charlottenburg-Wilmersdorf,Anlehnbügel,Anzahl Stellplätze,3,parking
9080031376,Wildenbruchplatz 1,https://www.infravelo.de/projekt/wildenbruchplatz-1/,Neukölln,Anlehnbügel,Anzahl Stellplätze,4,parking
9080031377,Wildenbruchplatz 2,https://www.infravelo.de/projekt/wildenbruchplatz-2/,Neukölln,Anlehnbügel,Anzahl Stellplätze,4,parking
9080031378,Wildenbruchplatz 4/5,https://www.infravelo.de/projekt/wildenbruchplatz-4-5/,Neukölln,Anlehnbügel,Anzahl Stellplätze,4,parking
9080037006,Wildenbruchplatz 5,https://www.infravelo.de/projekt/wildenbruchplatz-5/,Neukölln,Anlehnbügel,Anzahl Stellplätze,4,parking
9080037007,Wildenbruchplatz 6,https://www.infravelo.de/projekt/wildenbruchplatz-6/,Neukölln,Anlehnbügel,Anzahl Stellplätze,4,parking
9080031379,Wildenbruchplatz 7,https://www.infravelo.de/projekt/wildenbruchplatz-7/,Neukölln,Anlehnbügel,Anzahl Stellplätze,4,parking
9080031380,Wildenbruchplatz 9,https://www.infravelo.de/projekt/wildenbruchplatz-9/,Neukölln,Anlehnbügel,Anzahl Stellplätze,6,parking
9080031381,Wildenbruchstraße  12/13,https://www.infravelo.de/projekt/wildenbruchstrasse-12-13/,Neukölln,Anlehnbügel,Anzahl Stellplätze,4,parking
9080031382,Wildenbruchstraße  18,https://www.infravelo.de/projekt/wildenbruchstrasse-18/,Neukölln,Anlehnbügel,Anzahl Stellplätze,2,parking
9080031383,Wildenbruchstraße  20,https://www.infravelo.de/projekt/wildenbruchstrasse-20/,Neukölln,Anlehnbügel,Anzahl Stellplätze,2,parking
9080031384,Wildenbruchstraße  23,https://www.infravelo.de/projekt/wildenbruchstrasse-23/,Neukölln,Anlehnbügel,Anzahl Stellplätze,4,parking
9080031388,Wildenbruchstraße  82/83,https://www.infravelo.de/projekt/wildenbruchstrasse-82-83/,Neukölln,Anlehnbügel,Anzahl Stellplätze,6,parking
9080031389,Wildenbruchstraße  9-11,https://www.infravelo.de/projekt/wildenbruchstrasse-9-11/,Neukölln,Anlehnbügel,Anzahl Stellplätze,4,parking
9080031385,Wildenbruchstraße 25,https://www.infravelo.de/projekt/wildenbruchstrasse-25/,Neukölln,Anlehnbügel,Anzahl Stellplätze,12,parking
9080031386,Wildenbruchstraße 66A,https://www.infravelo.de/projekt/wildenbruchstrasse-66a/,Neukölln,Anlehnbügel,Anzahl Stellplätze,4,parking
9080031387,Wildenbruchstraße 8,https://www.infravelo.de/projekt/wildenbruchstrasse-8/,Neukölln,Anlehnbügel,Anzahl Stellplätze,4,parking
9080031390,Wilhelm-Busch-Straße 22,https://www.infravelo.de/projekt/wilhelm-busch-strasse-22/,Neukölln,Anlehnbügel,Anzahl Stellplätze,4,parking
9120044008,Wilhelm-Gericke-Str.  7,https://www.infravelo.de/projekt/wilhelm-gericke-str-7/,Reinickendorf,Anlehnbügel,Anzahl Stellplätze,20,parking
9030087030,Wilhelm-Kuhr-Straße 88,https://www.infravelo.de/projekt/wilhelm-kuhr-strasse-88/,Pankow,Anlehnbügel,Anzahl Stellplätze,6,parking
9030082010,Wilhelm-Wolff-Str 19,https://www.infravelo.de/projekt/wilhelm-wolff-str-19/,Pankow,Anlehnbügel,Anzahl Stellplätze,42,parking
9040057002,Wilhelmsaue / Uhlandstraße 102,https://www.infravelo.de/projekt/wilhelmsaue-uhlandstrasse-102/,Charlottenburg-Wilmersdorf,Anlehnbügel,Anzahl Stellplätze,6,parking
9120045005,Wilhelmsruher Damm 159,https://www.infravelo.de/projekt/wilhelmsruher-damm-159/,Reinickendorf,Anlehnbügel,Anzahl Stellplätze,14,parking
9020086117,Willibald-Alexis-Straße  25,https://www.infravelo.de/projekt/willibald-alexis-strasse-25/,Friedrichshain-Kreuzberg,Anlehnbügel,Anzahl Stellplätze,16,parking
9020051009,Wilmsstraße 10,https://www.infravelo.de/projekt/wilmsstrasse-10/,Friedrichshain-Kreuzberg,Anlehnbügel,Anzahl Stellplätze,30,parking
9030099081,Wiltbergstraße 21,https://www.infravelo.de/projekt/wiltbergstrasse-21/,Pankow,Anlehnbügel,Anzahl Stellplätze,12,parking
9080035010,Wipperstr. 18,https://www.infravelo.de/projekt/wipperstr-18/,Neukölln,Anlehnbügel,Anzahl Stellplätze,4,parking
9080031646,Wipperstraße 18/19,https://www.infravelo.de/projekt/wipperstrasse-18-19/,Neukölln,Anlehnbügel,Anzahl Stellplätze,8,parking
9080031647,Wissmannstraße 12,https://www.infravelo.de/projekt/wissmannstrasse-12/,Neukölln,Anlehnbügel,Anzahl Stellplätze,2,parking
9080031391,Wissmannstraße 20,https://www.infravelo.de/projekt/wissmannstrasse-20/,Neukölln,Anlehnbügel,Anzahl Stellplätze,4,parking
9080031392,Wissmannstraße 28,https://www.infravelo.de/projekt/wissmannstrasse-28/,Neukölln,Anlehnbügel,Anzahl Stellplätze,4,parking
9080031393,Wissmannstraße 30,https://www.infravelo.de/projekt/wissmannstrasse-30/,Neukölln,Anlehnbügel,Anzahl Stellplätze,4,parking
9080031650,Wissmannstraße 32,https://www.infravelo.de/projekt/wissmannstrasse-32/,Neukölln,Anlehnbügel,Anzahl Stellplätze,8,parking
9080031649,Wissmannstraße 4,https://www.infravelo.de/projekt/wissmannstrasse-4/,Neukölln,Anlehnbügel,Anzahl Stellplätze,4,parking
9080031648,Wissmannstraße 45,https://www.infravelo.de/projekt/wissmannstrasse-45/,Neukölln,Anlehnbügel,Anzahl Stellplätze,4,parking
