id,title,subtitle,yearOfImplementation,status,holder,costs,link,apiLink,companyConstruction,owner,district,dateStart,dateEnd,milestones,type,name,value,categories,image,imageCurrent,imagesBefore,kml,additionalInformation,additionalHtmlContent,image.uri,image.extension
9030087002,Bizetstraße 38,,2019.0,Abgeschlossen,Bezirksamt Pankow finanziert durch Bezirksmittel,,https://www.infravelo.de/projekt/bizetstrasse-38/,https://www.infravelo.de/api/v1/project/9030087002/,,Bezirksamt Pankow,Pankow,,,[],Anlehnbügel,Anzahl Stellplätze,40,[],,,[],"<?xml version=""1.0"" encoding=""utf-8""?>
<kml xmlns=""http://www.opengis.net/kml/2.2"" xmlns:gx=""http://www.google.com/kml/ext/2.2"" xmlns:kml=""http://www.opengis.net/kml/2.2"" xmlns:atom=""http://www.w3.org/2005/Atom"">
  <Document id=""root_doc"">
    <Folder>
			<name>Standortpin</name>
			<Placemark>
				<ExtendedData>
					<SchemaData schemaUrl=""#Standortpin"">
						<SimpleData name=""StandortID"">9030087002</SimpleData>
					</SchemaData>
				</ExtendedData>
				<Point>
					<coordinates>
						13.4527699959,52.5475200018
					</coordinates>
				</Point>
			</Placemark>
		</Folder>
  </Document>
</kml>",[],[],,
9030062015,Bizetstraße 41,,2024.0,in Planung,Bezirksamt Pankow finanziert durch Landesmittel - Maßnahmen zur Verbesserung des Radverkehrs,,https://www.infravelo.de/projekt/bizetstrasse-41/,https://www.infravelo.de/api/v1/project/9030062015/,,Bezirksamt Pankow,Pankow,,,[],Anlehnbügel,Anzahl Stellplätze,10,[],,,[],"<?xml version=""1.0"" encoding=""utf-8""?>
<kml xmlns=""http://www.opengis.net/kml/2.2"" xmlns:gx=""http://www.google.com/kml/ext/2.2"" xmlns:kml=""http://www.opengis.net/kml/2.2"" xmlns:atom=""http://www.w3.org/2005/Atom"">
  <Document id=""root_doc"">
    <Folder>
			<name>Standortpin</name>
			<Placemark>
				<ExtendedData>
					<SchemaData schemaUrl=""#Standortpin"">
						<SimpleData name=""StandortID"">9030062015</SimpleData>
					</SchemaData>
				</ExtendedData>
				<Point>
					<coordinates>
						13.4530540004,52.5476280002
					</coordinates>
				</Point>
			</Placemark>
		</Folder>
  </Document>
</kml>",[],[],,
9030062014,Bizetstraße 43,,2024.0,in Planung,Bezirksamt Pankow finanziert durch Landesmittel - Maßnahmen zur Verbesserung des Radverkehrs,,https://www.infravelo.de/projekt/bizetstrasse-43/,https://www.infravelo.de/api/v1/project/9030062014/,,Bezirksamt Pankow,Pankow,,,[],Anlehnbügel,Anzahl Stellplätze,12,[],,,[],"<?xml version=""1.0"" encoding=""utf-8""?>
<kml xmlns=""http://www.opengis.net/kml/2.2"" xmlns:gx=""http://www.google.com/kml/ext/2.2"" xmlns:kml=""http://www.opengis.net/kml/2.2"" xmlns:atom=""http://www.w3.org/2005/Atom"">
  <Document id=""root_doc"">
    <Folder>
			<name>Standortpin</name>
			<Placemark>
				<ExtendedData>
					<SchemaData schemaUrl=""#Standortpin"">
						<SimpleData name=""StandortID"">9030062014</SimpleData>
					</SchemaData>
				</ExtendedData>
				<Point>
					<coordinates>
						13.4534799946,52.547763999
					</coordinates>
				</Point>
			</Placemark>
		</Folder>
  </Document>
</kml>",[],[],,
9030062012,Bizetstraße 69,,2024.0,in Planung,Bezirksamt Pankow finanziert durch Landesmittel - Maßnahmen zur Verbesserung des Radverkehrs,,https://www.infravelo.de/projekt/bizetstrasse-69/,https://www.infravelo.de/api/v1/project/9030062012/,,Bezirksamt Pankow,Pankow,,,[],Anlehnbügel,Anzahl Stellplätze,8,[],,,[],"<?xml version=""1.0"" encoding=""utf-8""?>
<kml xmlns=""http://www.opengis.net/kml/2.2"" xmlns:gx=""http://www.google.com/kml/ext/2.2"" xmlns:kml=""http://www.opengis.net/kml/2.2"" xmlns:atom=""http://www.w3.org/2005/Atom"">
  <Document id=""root_doc"">
    <Folder>
			<name>Standortpin</name>
			<Placemark>
				<ExtendedData>
					<SchemaData schemaUrl=""#Standortpin"">
						<SimpleData name=""StandortID"">9030062012</SimpleData>
					</SchemaData>
				</ExtendedData>
				<Point>
					<coordinates>
						13.4560360012,52.548277
					</coordinates>
				</Point>
			</Placemark>
		</Folder>
  </Document>
</kml>",[],[],,
9030062011,Bizetstraße 71,,2024.0,in Planung,Bezirksamt Pankow finanziert durch Landesmittel - Maßnahmen zur Verbesserung des Radverkehrs,,https://www.infravelo.de/projekt/bizetstrasse-71/,https://www.infravelo.de/api/v1/project/9030062011/,,Bezirksamt Pankow,Pankow,,,[],Anlehnbügel,Anzahl Stellplätze,8,[],,,[],"<?xml version=""1.0"" encoding=""utf-8""?>
<kml xmlns=""http://www.opengis.net/kml/2.2"" xmlns:gx=""http://www.google.com/kml/ext/2.2"" xmlns:kml=""http://www.opengis.net/kml/2.2"" xmlns:atom=""http://www.w3.org/2005/Atom"">
  <Document id=""root_doc"">
    <Folder>
			<name>Standortpin</name>
			<Placemark>
				<ExtendedData>
					<SchemaData schemaUrl=""#Standortpin"">
						<SimpleData name=""StandortID"">9030062011</SimpleData>
					</SchemaData>
				</ExtendedData>
				<Point>
					<coordinates>
						13.456447005,52.5483639985
					</coordinates>
				</Point>
			</Placemark>
		</Folder>
  </Document>
</kml>",[],[],,
9030062010,Bizetstraße 85,,2024.0,in Planung,Bezirksamt Pankow finanziert durch Landesmittel - Maßnahmen zur Verbesserung des Radverkehrs,,https://www.infravelo.de/projekt/bizetstrasse-85/,https://www.infravelo.de/api/v1/project/9030062010/,,Bezirksamt Pankow,Pankow,,,[],Anlehnbügel,Anzahl Stellplätze,6,[],,,[],"<?xml version=""1.0"" encoding=""utf-8""?>
<kml xmlns=""http://www.opengis.net/kml/2.2"" xmlns:gx=""http://www.google.com/kml/ext/2.2"" xmlns:kml=""http://www.opengis.net/kml/2.2"" xmlns:atom=""http://www.w3.org/2005/Atom"">
  <Document id=""root_doc"">
    <Folder>
			<name>Standortpin</name>
			<Placemark>
				<ExtendedData>
					<SchemaData schemaUrl=""#Standortpin"">
						<SimpleData name=""StandortID"">9030062010</SimpleData>
					</SchemaData>
				</ExtendedData>
				<Point>
					<coordinates>
						13.4579920049,52.5487079998
					</coordinates>
				</Point>
			</Placemark>
		</Folder>
  </Document>
</kml>",[],[],,
9030062008,Bizetstraße 93,,2024.0,in Planung,Bezirksamt Pankow finanziert durch Landesmittel - Maßnahmen zur Verbesserung des Radverkehrs,,https://www.infravelo.de/projekt/bizetstrasse-93/,https://www.infravelo.de/api/v1/project/9030062008/,,Bezirksamt Pankow,Pankow,,,[],Anlehnbügel,Anzahl Stellplätze,8,[],,,[],"<?xml version=""1.0"" encoding=""utf-8""?>
<kml xmlns=""http://www.opengis.net/kml/2.2"" xmlns:gx=""http://www.google.com/kml/ext/2.2"" xmlns:kml=""http://www.opengis.net/kml/2.2"" xmlns:atom=""http://www.w3.org/2005/Atom"">
  <Document id=""root_doc"">
    <Folder>
			<name>Standortpin</name>
			<Placemark>
				<ExtendedData>
					<SchemaData schemaUrl=""#Standortpin"">
						<SimpleData name=""StandortID"">9030062008</SimpleData>
					</SchemaData>
				</ExtendedData>
				<Point>
					<coordinates>
						13.458769993,52.548868003
					</coordinates>
				</Point>
			</Placemark>
		</Folder>
  </Document>
</kml>",[],[],,
9030062007,Bizetstraße 95,,2022.0,Abgeschlossen,Bezirksamt Pankow finanziert durch Landesmittel - Maßnahmen zur Verbesserung des Radverkehrs,,https://www.infravelo.de/projekt/bizetstrasse-95/,https://www.infravelo.de/api/v1/project/9030062007/,,Bezirksamt Pankow,Pankow,,,[],Anlehnbügel,Anzahl Stellplätze,8,[],,,[],"<?xml version=""1.0"" encoding=""utf-8""?>
<kml xmlns=""http://www.opengis.net/kml/2.2"" xmlns:gx=""http://www.google.com/kml/ext/2.2"" xmlns:kml=""http://www.opengis.net/kml/2.2"" xmlns:atom=""http://www.w3.org/2005/Atom"">
  <Document id=""root_doc"">
    <Folder>
			<name>Standortpin</name>
			<Placemark>
				<ExtendedData>
					<SchemaData schemaUrl=""#Standortpin"">
						<SimpleData name=""StandortID"">9030062007</SimpleData>
					</SchemaData>
				</ExtendedData>
				<Point>
					<coordinates>
						13.4591560027,52.5489559972
					</coordinates>
				</Point>
			</Placemark>
		</Folder>
  </Document>
</kml>",[],[],,
9030099069,Björnsonstraße 5,,2024.0,Abgeschlossen,Bezirksamt Pankow finanziert durch Landesmittel - Maßnahmen zur Verbesserung des Radverkehrs,,https://www.infravelo.de/projekt/bjoernsonstrasse-5/,https://www.infravelo.de/api/v1/project/9030099069/,,Bezirksamt Pankow,Pankow,,,[],Anlehnbügel,Anzahl Stellplätze,4,[],,,[],,[],[],,
9030099129,Blankenfelder Straße 74,,2024.0,Abgeschlossen,Bezirksamt Pankow finanziert durch Landesmittel - Maßnahmen zur Verbesserung des Radverkehrs,,https://www.infravelo.de/projekt/blankenfelder-strasse-74/,https://www.infravelo.de/api/v1/project/9030099129/,,Bezirksamt Pankow,Pankow,,,[],Anlehnbügel,Anzahl Stellplätze,2,[],,,[],,[],[],,
9030099128,Blankenfelder Straße 77,,2024.0,Abgeschlossen,Bezirksamt Pankow finanziert durch Landesmittel - Maßnahmen zur Verbesserung des Radverkehrs,,https://www.infravelo.de/projekt/blankenfelder-strasse-77/,https://www.infravelo.de/api/v1/project/9030099128/,,Bezirksamt Pankow,Pankow,,,[],Anlehnbügel,Anzahl Stellplätze,4,[],,,[],,[],[],,
9030069014,Blankensteinpark 1,,2020.0,Abgeschlossen,Bezirksamt Pankow finanziert durch Landesmittel - Maßnahmen zur Verbesserung des Radverkehrs,,https://www.infravelo.de/projekt/blankensteinpark-1/,https://www.infravelo.de/api/v1/project/9030069014/,,Bezirksamt Pankow,Pankow,,,[],Anlehnbügel,Anzahl Stellplätze,32,[],,,[],"<?xml version=""1.0"" encoding=""utf-8""?>
<kml xmlns=""http://www.opengis.net/kml/2.2"" xmlns:gx=""http://www.google.com/kml/ext/2.2"" xmlns:kml=""http://www.opengis.net/kml/2.2"" xmlns:atom=""http://www.w3.org/2005/Atom"">
  <Document id=""root_doc"">
    <Folder>
			<name>Standortpin</name>
			<Placemark>
				<ExtendedData>
					<SchemaData schemaUrl=""#Standortpin"">
						<SimpleData name=""StandortID"">9030069014</SimpleData>
					</SchemaData>
				</ExtendedData>
				<Point>
					<coordinates>
						13.4605480065,52.5204939999
					</coordinates>
				</Point>
			</Placemark>
		</Folder>
  </Document>
</kml>",[],[],,
9080031438,Blaschkoallee 75,,2019.0,Abgeschlossen,Bezirksamt Neukölln finanziert durch Landesmittel - Maßnahmen zur Verbesserung des Radverkehrs,,https://www.infravelo.de/projekt/blaschkoallee-75/,https://www.infravelo.de/api/v1/project/9080031438/,,Bezirksamt Neukölln,Neukölln,,,[],Anlehnbügel,Anzahl Stellplätze,12,[],,,[],"<?xml version=""1.0"" encoding=""utf-8""?>
<kml xmlns=""http://www.opengis.net/kml/2.2"" xmlns:gx=""http://www.google.com/kml/ext/2.2"" xmlns:kml=""http://www.opengis.net/kml/2.2"" xmlns:atom=""http://www.w3.org/2005/Atom"">
  <Document id=""root_doc"">
    <Folder>
			<name>Standortpin</name>
			<Placemark>
				<ExtendedData>
					<SchemaData schemaUrl=""#Standortpin"">
						<SimpleData name=""StandortID"">9080031438</SimpleData>
					</SchemaData>
				</ExtendedData>
				<Point>
					<coordinates>
						13.4395984087,52.4525725515
					</coordinates>
				</Point>
			</Placemark>
		</Folder>
  </Document>
</kml>",[],[],,
9020088006,Blücherstraße  14,,2020.0,Abgeschlossen,Bezirksamt Friedrichshain-Kreuzberg finanziert durch Landesmittel - Maßnahmen zur Verbesserung des Radverkehrs,,https://www.infravelo.de/projekt/bluecherstrasse-14/,https://www.infravelo.de/api/v1/project/9020088006/,,Bezirksamt Friedrichshain-Kreuzberg,Friedrichshain-Kreuzberg,,,[],Anlehnbügel,Anzahl Stellplätze,10,[],,,[],"<?xml version=""1.0"" encoding=""utf-8""?>
<kml xmlns=""http://www.opengis.net/kml/2.2"" xmlns:gx=""http://www.google.com/kml/ext/2.2"" xmlns:kml=""http://www.opengis.net/kml/2.2"" xmlns:atom=""http://www.w3.org/2005/Atom"">
  <Document id=""root_doc"">
    <Folder>
			<name>Standortpin</name>
			<Placemark>
				<ExtendedData>
					<SchemaData schemaUrl=""#Standortpin"">
						<SimpleData name=""StandortID"">9020088006</SimpleData>
					</SchemaData>
				</ExtendedData>
				<Point>
					<coordinates>
						13.3971292981,52.4953897515
					</coordinates>
				</Point>
			</Placemark>
		</Folder>
  </Document>
</kml>",[],[],,
9020051018,Blücherstraße  26 A,,2018.0,Abgeschlossen,Bezirksamt Friedrichshain-Kreuzberg finanziert durch Landesmittel - Maßnahmen zur Verbesserung des Radverkehrs,,https://www.infravelo.de/projekt/bluecherstrasse-26-a/,https://www.infravelo.de/api/v1/project/9020051018/,,Bezirksamt Friedrichshain-Kreuzberg,Friedrichshain-Kreuzberg,,,[],Anlehnbügel,Anzahl Stellplätze,10,[],,,[],"<?xml version=""1.0"" encoding=""utf-8""?>
<kml xmlns=""http://www.opengis.net/kml/2.2"" xmlns:gx=""http://www.google.com/kml/ext/2.2"" xmlns:kml=""http://www.opengis.net/kml/2.2"" xmlns:atom=""http://www.w3.org/2005/Atom"">
  <Document id=""root_doc"">
    <Folder>
			<name>Standortpin</name>
			<Placemark>
				<ExtendedData>
					<SchemaData schemaUrl=""#Standortpin"">
						<SimpleData name=""StandortID"">9020051018</SimpleData>
					</SchemaData>
				</ExtendedData>
				<Point>
					<coordinates>
						13.4007210402,52.4931792203
					</coordinates>
				</Point>
			</Placemark>
		</Folder>
  </Document>
</kml>",[],[],,
9070089004,Blumenthalstraße  10,,2023.0,Abgeschlossen,Bezirksamt Tempelhof-Schöneberg finanziert durch Landesmittel - Maßnahmen zur Verbesserung des Radverkehrs,,https://www.infravelo.de/projekt/blumenthalstrasse-10/,https://www.infravelo.de/api/v1/project/9070089004/,,Bezirksamt Tempelhof-Schöneberg,Tempelhof-Schöneberg,,,[],Anlehnbügel,Anzahl Stellplätze,8,[],,,[],"<?xml version=""1.0"" encoding=""utf-8""?>
<kml xmlns=""http://www.opengis.net/kml/2.2"" xmlns:gx=""http://www.google.com/kml/ext/2.2"" xmlns:kml=""http://www.opengis.net/kml/2.2"" xmlns:atom=""http://www.w3.org/2005/Atom"">
  <Document id=""root_doc"">
    <Folder>
			<name>Standortpin</name>
			<Placemark>
				<ExtendedData>
					<SchemaData schemaUrl=""#Standortpin"">
						<SimpleData name=""StandortID"">9070089004</SimpleData>
					</SchemaData>
				</ExtendedData>
				<Point>
					<coordinates>
						13.3814059657,52.460249774
					</coordinates>
				</Point>
			</Placemark>
		</Folder>
  </Document>
</kml>",[],[],,
9070089003,Blumenthalstraße  9,,2023.0,Abgeschlossen,Bezirksamt Tempelhof-Schöneberg finanziert durch Landesmittel - Maßnahmen zur Verbesserung des Radverkehrs,,https://www.infravelo.de/projekt/blumenthalstrasse-9/,https://www.infravelo.de/api/v1/project/9070089003/,,Bezirksamt Tempelhof-Schöneberg,Tempelhof-Schöneberg,,,[],Anlehnbügel,Anzahl Stellplätze,8,[],,,[],"<?xml version=""1.0"" encoding=""utf-8""?>
<kml xmlns=""http://www.opengis.net/kml/2.2"" xmlns:gx=""http://www.google.com/kml/ext/2.2"" xmlns:kml=""http://www.opengis.net/kml/2.2"" xmlns:atom=""http://www.w3.org/2005/Atom"">
  <Document id=""root_doc"">
    <Folder>
			<name>Standortpin</name>
			<Placemark>
				<ExtendedData>
					<SchemaData schemaUrl=""#Standortpin"">
						<SimpleData name=""StandortID"">9070089003</SimpleData>
					</SchemaData>
				</ExtendedData>
				<Point>
					<coordinates>
						13.3655986206,52.4977537929
					</coordinates>
				</Point>
			</Placemark>
		</Folder>
  </Document>
</kml>",[],[],,
9020088020,Böckhstraße  30,,2020.0,Abgeschlossen,Bezirksamt Friedrichshain-Kreuzberg finanziert durch Landesmittel - Maßnahmen zur Verbesserung des Radverkehrs,,https://www.infravelo.de/projekt/boeckhstrasse-30/,https://www.infravelo.de/api/v1/project/9020088020/,,Bezirksamt Friedrichshain-Kreuzberg,Friedrichshain-Kreuzberg,,,[],Anlehnbügel,Anzahl Stellplätze,12,[],,,[],"<?xml version=""1.0"" encoding=""utf-8""?>
<kml xmlns=""http://www.opengis.net/kml/2.2"" xmlns:gx=""http://www.google.com/kml/ext/2.2"" xmlns:kml=""http://www.opengis.net/kml/2.2"" xmlns:atom=""http://www.w3.org/2005/Atom"">
  <Document id=""root_doc"">
    <Folder>
			<name>Standortpin</name>
			<Placemark>
				<ExtendedData>
					<SchemaData schemaUrl=""#Standortpin"">
						<SimpleData name=""StandortID"">9020088020</SimpleData>
					</SchemaData>
				</ExtendedData>
				<Point>
					<coordinates>
						13.4214776897,52.4930848742
					</coordinates>
				</Point>
			</Placemark>
		</Folder>
  </Document>
</kml>",[],[],,
9020086123,Böckhstraße ggü. 1,,2021.0,Abgeschlossen,Bezirksamt Friedrichshain-Kreuzberg finanziert durch Landesmittel - Maßnahmen zur Verbesserung des Radverkehrs,,https://www.infravelo.de/projekt/boeckhstrasse-ggue-1/,https://www.infravelo.de/api/v1/project/9020086123/,,Bezirksamt Friedrichshain-Kreuzberg,Friedrichshain-Kreuzberg,,,[],Anlehnbügel,Anzahl Stellplätze,16,[],,,[],"<?xml version=""1.0"" encoding=""utf-8""?>
<kml xmlns=""http://www.opengis.net/kml/2.2"" xmlns:gx=""http://www.google.com/kml/ext/2.2"" xmlns:kml=""http://www.opengis.net/kml/2.2"" xmlns:atom=""http://www.w3.org/2005/Atom"">
  <Document id=""root_doc"">
    <Folder>
			<name>Standortpin</name>
			<Placemark>
				<ExtendedData>
					<SchemaData schemaUrl=""#Standortpin"">
						<SimpleData name=""StandortID"">9020086123</SimpleData>
					</SchemaData>
				</ExtendedData>
				<Point>
					<coordinates>
						13.4156477941,52.4946171813
					</coordinates>
				</Point>
			</Placemark>
		</Folder>
  </Document>
</kml>",[],[],,
9080031014,Boddinstraße 1,,2018.0,Abgeschlossen,Bezirksamt Neukölln finanziert durch Landesmittel - Maßnahmen zur Verbesserung des Radverkehrs,,https://www.infravelo.de/projekt/boddinstrasse-1/,https://www.infravelo.de/api/v1/project/9080031014/,,Bezirksamt Neukölln,Neukölln,,,[],Anlehnbügel,Anzahl Stellplätze,4,[],,,[],"<?xml version=""1.0"" encoding=""utf-8""?>
<kml xmlns=""http://www.opengis.net/kml/2.2"" xmlns:gx=""http://www.google.com/kml/ext/2.2"" xmlns:kml=""http://www.opengis.net/kml/2.2"" xmlns:atom=""http://www.w3.org/2005/Atom"">
  <Document id=""root_doc"">
    <Folder>
			<name>Standortpin</name>
			<Placemark>
				<ExtendedData>
					<SchemaData schemaUrl=""#Standortpin"">
						<SimpleData name=""StandortID"">9080031014</SimpleData>
					</SchemaData>
				</ExtendedData>
				<Point>
					<coordinates>
						13.4344732728,52.4810231089
					</coordinates>
				</Point>
			</Placemark>
		</Folder>
  </Document>
</kml>",[],[],,
9080031015,Boddinstraße 10,,2018.0,Abgeschlossen,Bezirksamt Neukölln finanziert durch Landesmittel - Maßnahmen zur Verbesserung des Radverkehrs,,https://www.infravelo.de/projekt/boddinstrasse-10/,https://www.infravelo.de/api/v1/project/9080031015/,,Bezirksamt Neukölln,Neukölln,,,[],Anlehnbügel,Anzahl Stellplätze,4,[],,,[],"<?xml version=""1.0"" encoding=""utf-8""?>
<kml xmlns=""http://www.opengis.net/kml/2.2"" xmlns:gx=""http://www.google.com/kml/ext/2.2"" xmlns:kml=""http://www.opengis.net/kml/2.2"" xmlns:atom=""http://www.w3.org/2005/Atom"">
  <Document id=""root_doc"">
    <Folder>
			<name>Standortpin</name>
			<Placemark>
				<ExtendedData>
					<SchemaData schemaUrl=""#Standortpin"">
						<SimpleData name=""StandortID"">9080031015</SimpleData>
					</SchemaData>
				</ExtendedData>
				<Point>
					<coordinates>
						13.4316049222,52.4806751349
					</coordinates>
				</Point>
			</Placemark>
		</Folder>
  </Document>
</kml>",[],[],,
9080031016,Boddinstraße 46,,2018.0,Abgeschlossen,Bezirksamt Neukölln finanziert durch Landesmittel - Maßnahmen zur Verbesserung des Radverkehrs,,https://www.infravelo.de/projekt/boddinstrasse-46/,https://www.infravelo.de/api/v1/project/9080031016/,,Bezirksamt Neukölln,Neukölln,,,[],Anlehnbügel,Anzahl Stellplätze,6,[],,,[],"<?xml version=""1.0"" encoding=""utf-8""?>
<kml xmlns=""http://www.opengis.net/kml/2.2"" xmlns:gx=""http://www.google.com/kml/ext/2.2"" xmlns:kml=""http://www.opengis.net/kml/2.2"" xmlns:atom=""http://www.w3.org/2005/Atom"">
  <Document id=""root_doc"">
    <Folder>
			<name>Standortpin</name>
			<Placemark>
				<ExtendedData>
					<SchemaData schemaUrl=""#Standortpin"">
						<SimpleData name=""StandortID"">9080031016</SimpleData>
					</SchemaData>
				</ExtendedData>
				<Point>
					<coordinates>
						13.4291572131,52.4800272955
					</coordinates>
				</Point>
			</Placemark>
		</Folder>
  </Document>
</kml>",[],[],,
9080031017,Boddinstraße 5,,2018.0,Abgeschlossen,Bezirksamt Neukölln finanziert durch Landesmittel - Maßnahmen zur Verbesserung des Radverkehrs,,https://www.infravelo.de/projekt/boddinstrasse-5/,https://www.infravelo.de/api/v1/project/9080031017/,,Bezirksamt Neukölln,Neukölln,,,[],Anlehnbügel,Anzahl Stellplätze,4,[],,,[],"<?xml version=""1.0"" encoding=""utf-8""?>
<kml xmlns=""http://www.opengis.net/kml/2.2"" xmlns:gx=""http://www.google.com/kml/ext/2.2"" xmlns:kml=""http://www.opengis.net/kml/2.2"" xmlns:atom=""http://www.w3.org/2005/Atom"">
  <Document id=""root_doc"">
    <Folder>
			<name>Standortpin</name>
			<Placemark>
				<ExtendedData>
					<SchemaData schemaUrl=""#Standortpin"">
						<SimpleData name=""StandortID"">9080031017</SimpleData>
					</SchemaData>
				</ExtendedData>
				<Point>
					<coordinates>
						13.4333711451,52.4809235604
					</coordinates>
				</Point>
			</Placemark>
		</Folder>
  </Document>
</kml>",[],[],,
9080031018,Boddinstraße 55,,2018.0,Abgeschlossen,Bezirksamt Neukölln finanziert durch Landesmittel - Maßnahmen zur Verbesserung des Radverkehrs,,https://www.infravelo.de/projekt/boddinstrasse-55/,https://www.infravelo.de/api/v1/project/9080031018/,,Bezirksamt Neukölln,Neukölln,,,[],Anlehnbügel,Anzahl Stellplätze,4,[],,,[],"<?xml version=""1.0"" encoding=""utf-8""?>
<kml xmlns=""http://www.opengis.net/kml/2.2"" xmlns:gx=""http://www.google.com/kml/ext/2.2"" xmlns:kml=""http://www.opengis.net/kml/2.2"" xmlns:atom=""http://www.w3.org/2005/Atom"">
  <Document id=""root_doc"">
    <Folder>
			<name>Standortpin</name>
			<Placemark>
				<ExtendedData>
					<SchemaData schemaUrl=""#Standortpin"">
						<SimpleData name=""StandortID"">9080031018</SimpleData>
					</SchemaData>
				</ExtendedData>
				<Point>
					<coordinates>
						13.4312052792,52.4804918837
					</coordinates>
				</Point>
			</Placemark>
		</Folder>
  </Document>
</kml>",[],[],,
9080031019,Boddinstraße 55,,2018.0,Abgeschlossen,Bezirksamt Neukölln finanziert durch Landesmittel - Maßnahmen zur Verbesserung des Radverkehrs,,https://www.infravelo.de/projekt/boddinstrasse-55-1/,https://www.infravelo.de/api/v1/project/9080031019/,,Bezirksamt Neukölln,Neukölln,,,[],Anlehnbügel,Anzahl Stellplätze,6,[],,,[],"<?xml version=""1.0"" encoding=""utf-8""?>
<kml xmlns=""http://www.opengis.net/kml/2.2"" xmlns:gx=""http://www.google.com/kml/ext/2.2"" xmlns:kml=""http://www.opengis.net/kml/2.2"" xmlns:atom=""http://www.w3.org/2005/Atom"">
  <Document id=""root_doc"">
    <Folder>
			<name>Standortpin</name>
			<Placemark>
				<ExtendedData>
					<SchemaData schemaUrl=""#Standortpin"">
						<SimpleData name=""StandortID"">9080031019</SimpleData>
					</SchemaData>
				</ExtendedData>
				<Point>
					<coordinates>
						13.4307522536,52.4804353625
					</coordinates>
				</Point>
			</Placemark>
		</Folder>
  </Document>
</kml>",[],[],,
9080031020,Boddinstraße 55,,2018.0,Abgeschlossen,Bezirksamt Neukölln finanziert durch Landesmittel - Maßnahmen zur Verbesserung des Radverkehrs,,https://www.infravelo.de/projekt/boddinstrasse-55-2/,https://www.infravelo.de/api/v1/project/9080031020/,,Bezirksamt Neukölln,Neukölln,,,[],Anlehnbügel,Anzahl Stellplätze,6,[],,,[],"<?xml version=""1.0"" encoding=""utf-8""?>
<kml xmlns=""http://www.opengis.net/kml/2.2"" xmlns:gx=""http://www.google.com/kml/ext/2.2"" xmlns:kml=""http://www.opengis.net/kml/2.2"" xmlns:atom=""http://www.w3.org/2005/Atom"">
  <Document id=""root_doc"">
    <Folder>
			<name>Standortpin</name>
			<Placemark>
				<ExtendedData>
					<SchemaData schemaUrl=""#Standortpin"">
						<SimpleData name=""StandortID"">9080031020</SimpleData>
					</SchemaData>
				</ExtendedData>
				<Point>
					<coordinates>
						13.4299252934,52.4803187704
					</coordinates>
				</Point>
			</Placemark>
		</Folder>
  </Document>
</kml>",[],[],,
9080031021,Boddinstraße 8/9,,2018.0,Abgeschlossen,Bezirksamt Neukölln finanziert durch Landesmittel - Maßnahmen zur Verbesserung des Radverkehrs,,https://www.infravelo.de/projekt/boddinstrasse-8-9/,https://www.infravelo.de/api/v1/project/9080031021/,,Bezirksamt Neukölln,Neukölln,,,[],Anlehnbügel,Anzahl Stellplätze,6,[],,,[],"<?xml version=""1.0"" encoding=""utf-8""?>
<kml xmlns=""http://www.opengis.net/kml/2.2"" xmlns:gx=""http://www.google.com/kml/ext/2.2"" xmlns:kml=""http://www.opengis.net/kml/2.2"" xmlns:atom=""http://www.w3.org/2005/Atom"">
  <Document id=""root_doc"">
    <Folder>
			<name>Standortpin</name>
			<Placemark>
				<ExtendedData>
					<SchemaData schemaUrl=""#Standortpin"">
						<SimpleData name=""StandortID"">9080031021</SimpleData>
					</SchemaData>
				</ExtendedData>
				<Point>
					<coordinates>
						13.4325480592,52.4808035855
					</coordinates>
				</Point>
			</Placemark>
		</Folder>
  </Document>
</kml>",[],[],,
9080035013,Böhmische Str. 16,,2020.0,Abgeschlossen,Bezirksamt Neukölln finanziert durch Landesmittel - Maßnahmen zur Verbesserung des Radverkehrs,,https://www.infravelo.de/projekt/boehmische-str-16/,https://www.infravelo.de/api/v1/project/9080035013/,,Bezirksamt Neukölln,Neukölln,,,[],Anlehnbügel,Anzahl Stellplätze,6,[],,,[],"<?xml version=""1.0"" encoding=""utf-8""?>
<kml xmlns=""http://www.opengis.net/kml/2.2"" xmlns:gx=""http://www.google.com/kml/ext/2.2"" xmlns:kml=""http://www.opengis.net/kml/2.2"" xmlns:atom=""http://www.w3.org/2005/Atom"">
  <Document id=""root_doc"">
    <Folder>
			<name>Standortpin</name>
			<Placemark>
				<ExtendedData>
					<SchemaData schemaUrl=""#Standortpin"">
						<SimpleData name=""StandortID"">9080035013</SimpleData>
					</SchemaData>
				</ExtendedData>
				<Point>
					<coordinates>
						13.4495395198,52.4746117796
					</coordinates>
				</Point>
			</Placemark>
		</Folder>
  </Document>
</kml>",[],[],,
